,CPU,throughput
0,248.58,0.1
1,239.79,0.1
2,243.37,0.1
3,246.51,0.1
4,243.09,0.1
5,244.07,0.1
6,241.1,0.1
7,246.3,0.1
8,244.68,0.1
9,243.23,0.1
10,239.93,0.1
11,247.18,0.1
12,245.53,0.1
13,244.33,0.1
14,248.12,0.1
15,246.18,0.1
16,241.96,0.1
17,242.2,0.1
18,245.65,0.1
19,245.67,0.1
20,252.67,0.1
21,248.78,0.1
22,250.14,0.1
23,247.28,0.1
24,245.35,0.1
25,243.13,0.1
26,243.29,0.1
27,242.02,0.1
28,248.76,0.1
29,246.35,0.1
30,243.92,0.1
31,248.92,0.1
32,247.28,0.1
33,240.72,0.1
34,247.37,0.1
35,247.12,0.1
36,252.18,0.1
37,245.16,0.1
38,248.33,0.1
39,244.55,0.1
40,247.1,0.1
41,247.9,0.1
42,245.52,0.1
43,249.62,0.1
44,252.34,0.1
45,249.71,0.1
46,250.38,0.1
47,250.02,0.1
48,250.56,0.1
49,251.61,0.1
50,246.08,0.1
51,242.23,0.1
52,242.51,0.1
53,250.51,0.1
54,250.3,0.1
55,242.71,0.1
56,249.67,0.1
57,248.03,0.1
58,249.86,0.1
59,246.57,0.1
60,250.14,0.1
61,243.57,0.1
62,241.88,0.1
63,247.0,0.1
64,245.61,0.1
65,248.94,0.1
66,248.44,0.1
67,249.74,0.1
68,245.64,0.1
69,245.28,0.1
70,240.51,0.1
71,248.03,0.1
72,249.42,0.1
73,246.98,0.1
74,247.93,0.1
75,245.75,0.1
76,243.81,0.1
77,249.81,0.1
78,245.1,0.1
79,243.05,0.1
80,593.06,0.2
81,574.97,0.2
82,586.47,0.2
83,584.69,0.2
84,578.07,0.2
85,581.61,0.2
86,573.59,0.2
87,570.34,0.2
88,582.89,0.2
89,573.19,0.2
90,574.57,0.2
91,571.86,0.2
92,579.35,0.2
93,575.99,0.2
94,570.51,0.2
95,577.94,0.2
96,576.75,0.2
97,586.41,0.2
98,565.91,0.2
99,576.21,0.2
100,577.8,0.2
101,574.08,0.2
102,584.11,0.2
103,566.58,0.2
104,580.21,0.2
105,554.23,0.2
106,575.02,0.2
107,586.54,0.2
108,582.3,0.2
109,573.79,0.2
110,585.26,0.2
111,576.3,0.2
112,583.71,0.2
113,588.89,0.2
114,573.6,0.2
115,574.78,0.2
116,580.93,0.2
117,582.21,0.2
118,585.44,0.2
119,577.42,0.2
120,586.81,0.2
121,591.75,0.2
122,584.23,0.2
123,576.68,0.2
124,576.11,0.2
125,579.07,0.2
126,582.45,0.2
127,576.2,0.2
128,577.99,0.2
129,583.11,0.2
130,580.62,0.2
131,584.7,0.2
132,570.34,0.2
133,573.63,0.2
134,576.93,0.2
135,573.9,0.2
136,584.04,0.2
137,577.44,0.2
138,578.79,0.2
139,585.58,0.2
140,576.62,0.2
141,588.0,0.2
142,569.81,0.2
143,579.12,0.2
144,580.58,0.2
145,577.4,0.2
146,587.52,0.2
147,570.61,0.2
148,572.6,0.2
149,577.92,0.2
150,578.55,0.2
151,583.05,0.2
152,574.18,0.2
153,575.93,0.2
154,578.31,0.2
155,576.36,0.2
156,575.84,0.2
157,577.2,0.2
158,583.93,0.2
159,567.78,0.2
160,915.41,0.3
161,910.83,0.3
162,911.51,0.3
163,888.4,0.3
164,882.76,0.3
165,898.41,0.3
166,873.42,0.3
167,888.12,0.3
168,900.94,0.3
169,910.91,0.3
170,910.18,0.3
171,910.84,0.3
172,929.64,0.3
173,892.17,0.3
174,920.15,0.3
175,911.02,0.3
176,926.32,0.3
177,911.12,0.3
178,916.37,0.3
179,911.18,0.3
180,925.71,0.3
181,909.04,0.3
182,908.74,0.3
183,897.11,0.3
184,907.29,0.3
185,920.27,0.3
186,893.58,0.3
187,933.05,0.3
188,916.41,0.3
189,909.38,0.3
190,898.92,0.3
191,924.51,0.3
192,907.83,0.3
193,919.95,0.3
194,927.98,0.3
195,922.0,0.3
196,927.22,0.3
197,914.07,0.3
198,902.27,0.3
199,922.08,0.3
200,920.34,0.3
201,933.8,0.3
202,919.16,0.3
203,901.91,0.3
204,898.77,0.3
205,901.97,0.3
206,904.33,0.3
207,919.15,0.3
208,921.62,0.3
209,906.28,0.3
210,905.59,0.3
211,904.69,0.3
212,908.64,0.3
213,912.5,0.3
214,915.65,0.3
215,893.13,0.3
216,909.51,0.3
217,890.68,0.3
218,911.07,0.3
219,908.88,0.3
220,914.25,0.3
221,897.69,0.3
222,931.25,0.3
223,895.05,0.3
224,926.16,0.3
225,924.17,0.3
226,916.97,0.3
227,917.44,0.3
228,907.65,0.3
229,911.6,0.3
230,920.49,0.3
231,899.23,0.3
232,925.14,0.3
233,898.39,0.3
234,909.13,0.3
235,914.65,0.3
236,909.13,0.3
237,917.74,0.3
238,904.4,0.3
239,907.22,0.3
240,1224.6,0.4
241,1243.08,0.4
242,1226.8,0.4
243,1242.26,0.4
244,1265.82,0.4
245,1239.63,0.4
246,1213.47,0.4
247,1230.17,0.4
248,1206.06,0.4
249,1233.91,0.4
250,1274.23,0.4
251,1198.48,0.4
252,1228.27,0.4
253,1235.47,0.4
254,1221.7,0.4
255,1234.7,0.4
256,1241.28,0.4
257,1223.74,0.4
258,1230.93,0.4
259,1218.7,0.4
260,1234.61,0.4
261,1257.73,0.4
262,1273.81,0.4
263,1228.52,0.4
264,1206.8,0.4
265,1252.91,0.4
266,1249.78,0.4
267,1239.35,0.4
268,1232.39,0.4
269,1212.92,0.4
270,1192.31,0.4
271,1251.13,0.4
272,1220.63,0.4
273,1255.08,0.4
274,1225.85,0.4
275,1236.03,0.4
276,1238.7,0.4
277,1230.25,0.4
278,1224.53,0.4
279,1239.19,0.4
280,1229.05,0.4
281,1250.09,0.4
282,1249.05,0.4
283,1241.4,0.4
284,1238.14,0.4
285,1240.64,0.4
286,1232.57,0.4
287,1218.37,0.4
288,1249.82,0.4
289,1208.85,0.4
290,1241.7,0.4
291,1244.14,0.4
292,1252.82,0.4
293,1239.02,0.4
294,1253.17,0.4
295,1247.36,0.4
296,1240.72,0.4
297,1256.55,0.4
298,1247.32,0.4
299,1234.77,0.4
300,1238.61,0.4
301,1221.96,0.4
302,1279.97,0.4
303,1244.3,0.4
304,1201.77,0.4
305,1222.41,0.4
306,1218.51,0.4
307,1234.12,0.4
308,1233.83,0.4
309,1235.06,0.4
310,1230.84,0.4
311,1242.89,0.4
312,1218.53,0.4
313,1234.61,0.4
314,1244.91,0.4
315,1240.84,0.4
316,1240.76,0.4
317,1246.16,0.4
318,1251.52,0.4
319,1248.64,0.4
320,1554.1,0.5
321,1560.78,0.5
322,1527.2,0.5
323,1579.77,0.5
324,1578.44,0.5
325,1574.48,0.5
326,1538.7,0.5
327,1569.06,0.5
328,1568.82,0.5
329,1573.05,0.5
330,1586.88,0.5
331,1538.6,0.5
332,1536.93,0.5
333,1576.03,0.5
334,1597.22,0.5
335,1552.55,0.5
336,1547.55,0.5
337,1586.29,0.5
338,1599.71,0.5
339,1583.54,0.5
340,1570.79,0.5
341,1548.51,0.5
342,1582.22,0.5
343,1593.12,0.5
344,1578.08,0.5
345,1546.06,0.5
346,1520.12,0.5
347,1533.09,0.5
348,1583.83,0.5
349,1549.32,0.5
350,1599.6,0.5
351,1515.93,0.5
352,1508.74,0.5
353,1513.42,0.5
354,1498.35,0.5
355,1573.26,0.5
356,1545.89,0.5
357,1569.92,0.5
358,1494.98,0.5
359,1533.36,0.5
360,1607.53,0.5
361,1570.05,0.5
362,1570.46,0.5
363,1581.11,0.5
364,1602.45,0.5
365,1572.27,0.5
366,1583.96,0.5
367,1569.59,0.5
368,1583.6,0.5
369,1618.26,0.5
370,1556.6,0.5
371,1594.09,0.5
372,1575.13,0.5
373,1566.69,0.5
374,1559.68,0.5
375,1574.62,0.5
376,1596.91,0.5
377,1545.8,0.5
378,1544.59,0.5
379,1543.42,0.5
380,1593.49,0.5
381,1565.55,0.5
382,1560.87,0.5
383,1593.01,0.5
384,1569.77,0.5
385,1542.95,0.5
386,1597.99,0.5
387,1608.15,0.5
388,1596.6,0.5
389,1581.46,0.5
390,1598.29,0.5
391,1582.83,0.5
392,1564.64,0.5
393,1562.01,0.5
394,1579.55,0.5
395,1623.39,0.5
396,1580.29,0.5
397,1549.95,0.5
398,1587.08,0.5
399,1591.44,0.5
400,1912.41,0.6
401,1932.61,0.6
402,1850.62,0.6
403,1929.81,0.6
404,1820.08,0.6
405,1893.09,0.6
406,1902.93,0.6
407,1898.6,0.6
408,1872.99,0.6
409,1909.94,0.6
410,1815.18,0.6
411,1862.04,0.6
412,1819.27,0.6
413,1884.25,0.6
414,1884.48,0.6
415,1923.38,0.6
416,1922.2,0.6
417,1876.84,0.6
418,1949.03,0.6
419,1856.75,0.6
420,1874.66,0.6
421,1870.07,0.6
422,1839.02,0.6
423,1851.31,0.6
424,1837.95,0.6
425,1914.31,0.6
426,1908.08,0.6
427,1905.94,0.6
428,1906.01,0.6
429,1871.22,0.6
430,1926.35,0.6
431,1891.43,0.6
432,1900.35,0.6
433,1940.86,0.6
434,1889.02,0.6
435,1927.0,0.6
436,1857.47,0.6
437,1930.72,0.6
438,1883.99,0.6
439,1858.4,0.6
440,1903.92,0.6
441,1913.68,0.6
442,1901.4,0.6
443,1921.06,0.6
444,1892.89,0.6
445,1903.32,0.6
446,1933.42,0.6
447,1906.68,0.6
448,1914.27,0.6
449,1902.72,0.6
450,1917.45,0.6
451,1891.48,0.6
452,1857.22,0.6
453,1903.0,0.6
454,1893.87,0.6
455,1870.48,0.6
456,1896.12,0.6
457,1877.99,0.6
458,1865.43,0.6
459,1821.96,0.6
460,1887.4,0.6
461,1928.19,0.6
462,1928.38,0.6
463,1908.81,0.6
464,1910.42,0.6
465,1929.28,0.6
466,1880.94,0.6
467,1948.6,0.6
468,1898.6,0.6
469,1893.26,0.6
470,1865.44,0.6
471,1934.29,0.6
472,1951.82,0.6
473,1872.38,0.6
474,1891.75,0.6
475,1895.57,0.6
476,1853.3,0.6
477,1848.15,0.6
478,1824.48,0.6
479,1921.01,0.6
480,2041.09,0.7
481,2146.29,0.7
482,2179.61,0.7
483,2087.98,0.7
484,2076.44,0.7
485,2151.21,0.7
486,2025.45,0.7
487,2155.97,0.7
488,2146.27,0.7
489,2090.03,0.7
490,2137.52,0.7
491,2105.85,0.7
492,2087.79,0.7
493,2099.58,0.7
494,2090.07,0.7
495,2154.56,0.7
496,2125.59,0.7
497,2114.08,0.7
498,2049.0,0.7
499,2123.28,0.7
500,2113.02,0.7
501,2107.8,0.7
502,2069.49,0.7
503,2078.06,0.7
504,2070.6,0.7
505,2123.41,0.7
506,1974.12,0.7
507,2105.31,0.7
508,2078.79,0.7
509,2060.41,0.7
510,2076.48,0.7
511,2109.41,0.7
512,2059.53,0.7
513,2089.07,0.7
514,2137.76,0.7
515,2115.16,0.7
516,2095.3,0.7
517,2124.24,0.7
518,2017.74,0.7
519,2158.58,0.7
520,2115.66,0.7
521,2193.52,0.7
522,2082.61,0.7
523,2142.15,0.7
524,2074.13,0.7
525,2115.82,0.7
526,2082.67,0.7
527,2123.2,0.7
528,2166.74,0.7
529,2158.21,0.7
530,2125.97,0.7
531,2156.76,0.7
532,2158.69,0.7
533,2140.31,0.7
534,2135.51,0.7
535,2129.04,0.7
536,2031.23,0.7
537,2119.89,0.7
538,2135.11,0.7
539,2178.75,0.7
540,2188.23,0.7
541,2123.62,0.7
542,2123.84,0.7
543,2140.04,0.7
544,2130.89,0.7
545,2065.15,0.7
546,2114.23,0.7
547,2113.98,0.7
548,2137.4,0.7
549,2105.32,0.7
550,2166.53,0.7
551,2117.11,0.7
552,2123.36,0.7
553,2136.18,0.7
554,2124.41,0.7
555,2129.84,0.7
556,2082.69,0.7
557,2127.45,0.7
558,2026.21,0.7
559,2167.0,0.7
560,2118.32,0.8
561,2152.61,0.8
562,2142.25,0.8
563,2002.06,0.8
564,2122.94,0.8
565,2145.05,0.8
566,2113.81,0.8
567,2142.41,0.8
568,2160.71,0.8
569,2130.59,0.8
570,2154.87,0.8
571,2162.11,0.8
572,2078.82,0.8
573,2071.01,0.8
574,1957.74,0.8
575,2160.02,0.8
576,2143.09,0.8
577,2097.01,0.8
578,2128.93,0.8
579,2109.84,0.8
580,2109.08,0.8
581,2167.46,0.8
582,2059.12,0.8
583,2088.87,0.8
584,2118.29,0.8
585,2077.16,0.8
586,2177.49,0.8
587,2130.97,0.8
588,2130.25,0.8
589,2089.13,0.8
590,2087.77,0.8
591,2112.76,0.8
592,2118.32,0.8
593,2051.84,0.8
594,2063.05,0.8
595,2156.47,0.8
596,2079.08,0.8
597,2172.99,0.8
598,2118.78,0.8
599,2020.6,0.8
600,2154.69,0.8
601,2170.32,0.8
602,2143.23,0.8
603,2157.31,0.8
604,2150.22,0.8
605,2083.29,0.8
606,2086.55,0.8
607,2041.16,0.8
608,2131.97,0.8
609,2110.4,0.8
610,2172.78,0.8
611,2183.82,0.8
612,2166.07,0.8
613,2105.0,0.8
614,2121.17,0.8
615,2117.01,0.8
616,2174.1,0.8
617,2147.09,0.8
618,2119.9,0.8
619,2139.56,0.8
620,2158.26,0.8
621,2066.54,0.8
622,2127.53,0.8
623,2104.2,0.8
624,2133.2,0.8
625,2128.68,0.8
626,2129.06,0.8
627,2119.36,0.8
628,2129.21,0.8
629,2128.86,0.8
630,2042.96,0.8
631,2150.49,0.8
632,2059.27,0.8
633,2129.42,0.8
634,2155.25,0.8
635,2118.86,0.8
636,2134.44,0.8
637,2157.94,0.8
638,2141.67,0.8
639,2135.5,0.8
640,2145.45,0.9
641,2177.37,0.9
642,2032.24,0.9
643,2083.96,0.9
644,2044.28,0.9
645,2105.76,0.9
646,2075.35,0.9
647,2116.03,0.9
648,2134.53,0.9
649,2119.42,0.9
650,2148.18,0.9
651,2117.33,0.9
652,2046.9,0.9
653,2114.59,0.9
654,2108.56,0.9
655,2046.26,0.9
656,2143.16,0.9
657,2108.86,0.9
658,2161.3,0.9
659,2104.72,0.9
660,2024.13,0.9
661,2082.17,0.9
662,2107.95,0.9
663,2096.74,0.9
664,2151.72,0.9
665,2126.08,0.9
666,2050.59,0.9
667,2103.81,0.9
668,2022.94,0.9
669,2174.63,0.9
670,2077.36,0.9
671,2035.39,0.9
672,2085.36,0.9
673,2110.17,0.9
674,2117.44,0.9
675,2085.04,0.9
676,2128.82,0.9
677,2127.53,0.9
678,2111.95,0.9
679,2133.2,0.9
680,2108.33,0.9
681,2153.35,0.9
682,2095.94,0.9
683,2095.65,0.9
684,2146.09,0.9
685,2063.94,0.9
686,2090.26,0.9
687,2153.2,0.9
688,2095.47,0.9
689,2163.76,0.9
690,2116.25,0.9
691,2089.65,0.9
692,2185.75,0.9
693,2137.66,0.9
694,2100.39,0.9
695,2180.66,0.9
696,2043.29,0.9
697,2162.99,0.9
698,2123.63,0.9
699,2117.1,0.9
700,2139.25,0.9
701,2158.33,0.9
702,2096.77,0.9
703,2151.92,0.9
704,2098.91,0.9
705,2136.76,0.9
706,2145.47,0.9
707,2088.69,0.9
708,2095.01,0.9
709,2139.52,0.9
710,2162.34,0.9
711,2122.5,0.9
712,2149.36,0.9
713,2118.29,0.9
714,2122.57,0.9
715,2132.14,0.9
716,2097.39,0.9
717,2113.77,0.9
718,2166.68,0.9
719,2145.09,0.9
720,2094.94,1.0
721,2116.76,1.0
722,2163.87,1.0
723,2179.46,1.0
724,2062.89,1.0
725,1992.61,1.0
726,2162.06,1.0
727,2077.26,1.0
728,2103.52,1.0
729,2082.11,1.0
730,2130.78,1.0
731,2105.47,1.0
732,2065.47,1.0
733,2100.85,1.0
734,2165.53,1.0
735,2152.82,1.0
736,2120.63,1.0
737,2013.25,1.0
738,2125.31,1.0
739,2103.62,1.0
740,2124.74,1.0
741,2121.12,1.0
742,2093.44,1.0
743,2118.58,1.0
744,2135.97,1.0
745,2183.28,1.0
746,2082.14,1.0
747,2067.93,1.0
748,2088.56,1.0
749,2105.98,1.0
750,2094.39,1.0
751,2084.31,1.0
752,2098.68,1.0
753,2032.52,1.0
754,2137.02,1.0
755,2016.27,1.0
756,2157.73,1.0
757,2141.45,1.0
758,2129.68,1.0
759,2068.36,1.0
760,2117.7,1.0
761,2122.71,1.0
762,2100.35,1.0
763,2167.97,1.0
764,2108.96,1.0
765,2148.36,1.0
766,2153.19,1.0
767,2138.75,1.0
768,2088.08,1.0
769,2122.08,1.0
770,2083.7,1.0
771,2152.85,1.0
772,2109.5,1.0
773,2123.39,1.0
774,2111.35,1.0
775,2136.6,1.0
776,2086.06,1.0
777,2116.66,1.0
778,2075.27,1.0
779,2063.68,1.0
780,2132.91,1.0
781,2080.13,1.0
782,2109.1,1.0
783,2081.38,1.0
784,2092.22,1.0
785,2070.1,1.0
786,2147.77,1.0
787,2139.57,1.0
788,2118.02,1.0
789,2136.09,1.0
790,2098.67,1.0
791,2161.76,1.0
792,2123.28,1.0
793,2118.53,1.0
794,2146.84,1.0
795,2134.17,1.0
796,2069.24,1.0
797,2132.79,1.0
798,2095.43,1.0
799,2133.73,1.0
